simulation_id,ID,averageCellCycleDuration_tumour,averageCellCycleDuration_stroma,chi_macrophageToCSF,chi_macrophageToCXCL12,chi_tumourCellToEGF,macrophagePhenotypeIncrementPerHour,distanceToBloodVessel,numberOfBloodVessels,halfMaximalExtravasationCsf1Conc,maximumProbOfExtravasationPerHour,tgfThresholdForPhenotypeSwitch,iterationNumber
AWS_ParameterSweep_24072021/1279,1279,24,32,4,3,3,0.01,17,35,0.1,0.075,0.5,8
AWS_ParameterSweep_24072021/1280,1280,24,32,4,3,3,0.01,17,35,0.1,0.075,0.5,9
AWS_ParameterSweep_24072021/1281,1281,24,32,4,3,3,0.01,17,35,0.2,0.075,0.05,0
AWS_ParameterSweep_24072021/1282,1282,24,32,4,3,3,0.01,17,35,0.2,0.075,0.05,1
AWS_ParameterSweep_24072021/1283,1283,24,32,4,3,3,0.01,17,35,0.2,0.075,0.05,2
AWS_ParameterSweep_24072021/1284,1284,24,32,4,3,3,0.01,17,35,0.2,0.075,0.05,3
AWS_ParameterSweep_24072021/1285,1285,24,32,4,3,3,0.01,17,35,0.2,0.075,0.05,4
AWS_ParameterSweep_24072021/1286,1286,24,32,4,3,3,0.01,17,35,0.2,0.075,0.05,5
AWS_ParameterSweep_24072021/1287,1287,24,32,4,3,3,0.01,17,35,0.2,0.075,0.05,6
AWS_ParameterSweep_24072021/1288,1288,24,32,4,3,3,0.01,17,35,0.2,0.075,0.05,7
AWS_ParameterSweep_24072021/1289,1289,24,32,4,3,3,0.01,17,35,0.2,0.075,0.05,8
AWS_ParameterSweep_24072021/1290,1290,24,32,4,3,3,0.01,17,35,0.2,0.075,0.05,9
AWS_ParameterSweep_24072021/1291,1291,24,32,4,3,3,0.01,17,35,0.2,0.075,0.5,0
AWS_ParameterSweep_24072021/1292,1292,24,32,4,3,3,0.01,17,35,0.2,0.075,0.5,1
AWS_ParameterSweep_24072021/1293,1293,24,32,4,3,3,0.01,17,35,0.2,0.075,0.5,2
AWS_ParameterSweep_24072021/1294,1294,24,32,4,3,3,0.01,17,35,0.2,0.075,0.5,3
AWS_ParameterSweep_24072021/1295,1295,24,32,4,3,3,0.01,17,35,0.2,0.075,0.5,4
AWS_ParameterSweep_24072021/1296,1296,24,32,4,3,3,0.01,17,35,0.2,0.075,0.5,5
AWS_ParameterSweep_24072021/1297,1297,24,32,4,3,3,0.01,17,35,0.2,0.075,0.5,6
AWS_ParameterSweep_24072021/1298,1298,24,32,4,3,3,0.01,17,35,0.2,0.075,0.5,7
AWS_ParameterSweep_24072021/1299,1299,24,32,4,3,3,0.01,17,35,0.2,0.075,0.5,8
AWS_ParameterSweep_24072021/1300,1300,24,32,4,3,3,0.01,17,35,0.2,0.075,0.5,9
AWS_ParameterSweep_24072021/1301,1301,24,32,4,3,3,0.01,17,35,0.3,0.075,0.05,0
AWS_ParameterSweep_24072021/1302,1302,24,32,4,3,3,0.01,17,35,0.3,0.075,0.05,1
AWS_ParameterSweep_24072021/1303,1303,24,32,4,3,3,0.01,17,35,0.3,0.075,0.05,2
AWS_ParameterSweep_24072021/1304,1304,24,32,4,3,3,0.01,17,35,0.3,0.075,0.05,3
AWS_ParameterSweep_24072021/1305,1305,24,32,4,3,3,0.01,17,35,0.3,0.075,0.05,4
AWS_ParameterSweep_24072021/1306,1306,24,32,4,3,3,0.01,17,35,0.3,0.075,0.05,5
AWS_ParameterSweep_24072021/1307,1307,24,32,4,3,3,0.01,17,35,0.3,0.075,0.05,6
AWS_ParameterSweep_24072021/1308,1308,24,32,4,3,3,0.01,17,35,0.3,0.075,0.05,7
AWS_ParameterSweep_24072021/1309,1309,24,32,4,3,3,0.01,17,35,0.3,0.075,0.05,8
AWS_ParameterSweep_24072021/1310,1310,24,32,4,3,3,0.01,17,35,0.3,0.075,0.05,9
AWS_ParameterSweep_24072021/1311,1311,24,32,4,3,3,0.01,17,35,0.3,0.075,0.5,0
AWS_ParameterSweep_24072021/1312,1312,24,32,4,3,3,0.01,17,35,0.3,0.075,0.5,1
AWS_ParameterSweep_24072021/1313,1313,24,32,4,3,3,0.01,17,35,0.3,0.075,0.5,2
AWS_ParameterSweep_24072021/1314,1314,24,32,4,3,3,0.01,17,35,0.3,0.075,0.5,3
AWS_ParameterSweep_24072021/1315,1315,24,32,4,3,3,0.01,17,35,0.3,0.075,0.5,4
AWS_ParameterSweep_24072021/1316,1316,24,32,4,3,3,0.01,17,35,0.3,0.075,0.5,5
AWS_ParameterSweep_24072021/1317,1317,24,32,4,3,3,0.01,17,35,0.3,0.075,0.5,6
AWS_ParameterSweep_24072021/1318,1318,24,32,4,3,3,0.01,17,35,0.3,0.075,0.5,7
AWS_ParameterSweep_24072021/1319,1319,24,32,4,3,3,0.01,17,35,0.3,0.075,0.5,8
AWS_ParameterSweep_24072021/1320,1320,24,32,4,3,3,0.01,17,35,0.3,0.075,0.5,9
AWS_ParameterSweep_24072021/1321,1321,24,32,4,3,3,0.01,17,35,0.4,0.075,0.05,0
AWS_ParameterSweep_24072021/1322,1322,24,32,4,3,3,0.01,17,35,0.4,0.075,0.05,1
AWS_ParameterSweep_24072021/1323,1323,24,32,4,3,3,0.01,17,35,0.4,0.075,0.05,2
AWS_ParameterSweep_24072021/1324,1324,24,32,4,3,3,0.01,17,35,0.4,0.075,0.05,3
AWS_ParameterSweep_24072021/1325,1325,24,32,4,3,3,0.01,17,35,0.4,0.075,0.05,4
AWS_ParameterSweep_24072021/1326,1326,24,32,4,3,3,0.01,17,35,0.4,0.075,0.05,5
AWS_ParameterSweep_24072021/1327,1327,24,32,4,3,3,0.01,17,35,0.4,0.075,0.05,6
AWS_ParameterSweep_24072021/1328,1328,24,32,4,3,3,0.01,17,35,0.4,0.075,0.05,7
AWS_ParameterSweep_24072021/1329,1329,24,32,4,3,3,0.01,17,35,0.4,0.075,0.05,8
AWS_ParameterSweep_24072021/1330,1330,24,32,4,3,3,0.01,17,35,0.4,0.075,0.05,9
AWS_ParameterSweep_24072021/1331,1331,24,32,4,3,3,0.01,17,35,0.4,0.075,0.5,0
AWS_ParameterSweep_24072021/1332,1332,24,32,4,3,3,0.01,17,35,0.4,0.075,0.5,1
AWS_ParameterSweep_24072021/1333,1333,24,32,4,3,3,0.01,17,35,0.4,0.075,0.5,2
AWS_ParameterSweep_24072021/1334,1334,24,32,4,3,3,0.01,17,35,0.4,0.075,0.5,3
AWS_ParameterSweep_24072021/1335,1335,24,32,4,3,3,0.01,17,35,0.4,0.075,0.5,4
AWS_ParameterSweep_24072021/1336,1336,24,32,4,3,3,0.01,17,35,0.4,0.075,0.5,5
AWS_ParameterSweep_24072021/1337,1337,24,32,4,3,3,0.01,17,35,0.4,0.075,0.5,6
AWS_ParameterSweep_24072021/1338,1338,24,32,4,3,3,0.01,17,35,0.4,0.075,0.5,7
AWS_ParameterSweep_24072021/1339,1339,24,32,4,3,3,0.01,17,35,0.4,0.075,0.5,8
AWS_ParameterSweep_24072021/1340,1340,24,32,4,3,3,0.01,17,35,0.4,0.075,0.5,9
AWS_ParameterSweep_24072021/1341,1341,24,32,4,3,3,0.01,17,35,0.5,0.075,0.05,0
AWS_ParameterSweep_24072021/1342,1342,24,32,4,3,3,0.01,17,35,0.5,0.075,0.05,1
AWS_ParameterSweep_24072021/1343,1343,24,32,4,3,3,0.01,17,35,0.5,0.075,0.05,2
AWS_ParameterSweep_24072021/1344,1344,24,32,4,3,3,0.01,17,35,0.5,0.075,0.05,3
AWS_ParameterSweep_24072021/1345,1345,24,32,4,3,3,0.01,17,35,0.5,0.075,0.05,4
AWS_ParameterSweep_24072021/1346,1346,24,32,4,3,3,0.01,17,35,0.5,0.075,0.05,5
AWS_ParameterSweep_24072021/1347,1347,24,32,4,3,3,0.01,17,35,0.5,0.075,0.05,6
AWS_ParameterSweep_24072021/1348,1348,24,32,4,3,3,0.01,17,35,0.5,0.075,0.05,7
AWS_ParameterSweep_24072021/1349,1349,24,32,4,3,3,0.01,17,35,0.5,0.075,0.05,8
AWS_ParameterSweep_24072021/1350,1350,24,32,4,3,3,0.01,17,35,0.5,0.075,0.05,9
AWS_ParameterSweep_24072021/1351,1351,24,32,4,3,3,0.01,17,35,0.5,0.075,0.5,0
AWS_ParameterSweep_24072021/1352,1352,24,32,4,3,3,0.01,17,35,0.5,0.075,0.5,1
AWS_ParameterSweep_24072021/1353,1353,24,32,4,3,3,0.01,17,35,0.5,0.075,0.5,2
AWS_ParameterSweep_24072021/1354,1354,24,32,4,3,3,0.01,17,35,0.5,0.075,0.5,3
AWS_ParameterSweep_24072021/1355,1355,24,32,4,3,3,0.01,17,35,0.5,0.075,0.5,4
AWS_ParameterSweep_24072021/1356,1356,24,32,4,3,3,0.01,17,35,0.5,0.075,0.5,5
AWS_ParameterSweep_24072021/1357,1357,24,32,4,3,3,0.01,17,35,0.5,0.075,0.5,6
AWS_ParameterSweep_24072021/1358,1358,24,32,4,3,3,0.01,17,35,0.5,0.075,0.5,7
AWS_ParameterSweep_24072021/1359,1359,24,32,4,3,3,0.01,17,35,0.5,0.075,0.5,8
AWS_ParameterSweep_24072021/1360,1360,24,32,4,3,3,0.01,17,35,0.5,0.075,0.5,9
AWS_ParameterSweep_24072021/1361,1361,24,32,4,3,3,0.01,17,35,0.6,0.075,0.05,0
AWS_ParameterSweep_24072021/1362,1362,24,32,4,3,3,0.01,17,35,0.6,0.075,0.05,1
AWS_ParameterSweep_24072021/1363,1363,24,32,4,3,3,0.01,17,35,0.6,0.075,0.05,2
AWS_ParameterSweep_24072021/1364,1364,24,32,4,3,3,0.01,17,35,0.6,0.075,0.05,3
AWS_ParameterSweep_24072021/1365,1365,24,32,4,3,3,0.01,17,35,0.6,0.075,0.05,4
AWS_ParameterSweep_24072021/1366,1366,24,32,4,3,3,0.01,17,35,0.6,0.075,0.05,5
AWS_ParameterSweep_24072021/1367,1367,24,32,4,3,3,0.01,17,35,0.6,0.075,0.05,6
AWS_ParameterSweep_24072021/1368,1368,24,32,4,3,3,0.01,17,35,0.6,0.075,0.05,7
AWS_ParameterSweep_24072021/1369,1369,24,32,4,3,3,0.01,17,35,0.6,0.075,0.05,8
AWS_ParameterSweep_24072021/1370,1370,24,32,4,3,3,0.01,17,35,0.6,0.075,0.05,9
AWS_ParameterSweep_24072021/1371,1371,24,32,4,3,3,0.01,17,35,0.6,0.075,0.5,0
AWS_ParameterSweep_24072021/1372,1372,24,32,4,3,3,0.01,17,35,0.6,0.075,0.5,1
AWS_ParameterSweep_24072021/1373,1373,24,32,4,3,3,0.01,17,35,0.6,0.075,0.5,2
AWS_ParameterSweep_24072021/1374,1374,24,32,4,3,3,0.01,17,35,0.6,0.075,0.5,3
AWS_ParameterSweep_24072021/1375,1375,24,32,4,3,3,0.01,17,35,0.6,0.075,0.5,4
AWS_ParameterSweep_24072021/1376,1376,24,32,4,3,3,0.01,17,35,0.6,0.075,0.5,5
AWS_ParameterSweep_24072021/1377,1377,24,32,4,3,3,0.01,17,35,0.6,0.075,0.5,6
AWS_ParameterSweep_24072021/1378,1378,24,32,4,3,3,0.01,17,35,0.6,0.075,0.5,7
AWS_ParameterSweep_24072021/1379,1379,24,32,4,3,3,0.01,17,35,0.6,0.075,0.5,8
AWS_ParameterSweep_24072021/1380,1380,24,32,4,3,3,0.01,17,35,0.6,0.075,0.5,9
AWS_ParameterSweep_24072021/1381,1381,24,32,4,3,3,0.01,17,35,0.7,0.075,0.05,0
AWS_ParameterSweep_24072021/1382,1382,24,32,4,3,3,0.01,17,35,0.7,0.075,0.05,1
AWS_ParameterSweep_24072021/1383,1383,24,32,4,3,3,0.01,17,35,0.7,0.075,0.05,2
AWS_ParameterSweep_24072021/1384,1384,24,32,4,3,3,0.01,17,35,0.7,0.075,0.05,3
AWS_ParameterSweep_24072021/1385,1385,24,32,4,3,3,0.01,17,35,0.7,0.075,0.05,4
AWS_ParameterSweep_24072021/1386,1386,24,32,4,3,3,0.01,17,35,0.7,0.075,0.05,5
AWS_ParameterSweep_24072021/1387,1387,24,32,4,3,3,0.01,17,35,0.7,0.075,0.05,6
AWS_ParameterSweep_24072021/1388,1388,24,32,4,3,3,0.01,17,35,0.7,0.075,0.05,7
AWS_ParameterSweep_24072021/1389,1389,24,32,4,3,3,0.01,17,35,0.7,0.075,0.05,8
AWS_ParameterSweep_24072021/1390,1390,24,32,4,3,3,0.01,17,35,0.7,0.075,0.05,9
AWS_ParameterSweep_24072021/1391,1391,24,32,4,3,3,0.01,17,35,0.7,0.075,0.5,0
AWS_ParameterSweep_24072021/1392,1392,24,32,4,3,3,0.01,17,35,0.7,0.075,0.5,1
AWS_ParameterSweep_24072021/1393,1393,24,32,4,3,3,0.01,17,35,0.7,0.075,0.5,2
AWS_ParameterSweep_24072021/1394,1394,24,32,4,3,3,0.01,17,35,0.7,0.075,0.5,3
AWS_ParameterSweep_24072021/1395,1395,24,32,4,3,3,0.01,17,35,0.7,0.075,0.5,4
AWS_ParameterSweep_24072021/1396,1396,24,32,4,3,3,0.01,17,35,0.7,0.075,0.5,5
AWS_ParameterSweep_24072021/1397,1397,24,32,4,3,3,0.01,17,35,0.7,0.075,0.5,6
AWS_ParameterSweep_24072021/1398,1398,24,32,4,3,3,0.01,17,35,0.7,0.075,0.5,7
AWS_ParameterSweep_24072021/1399,1399,24,32,4,3,3,0.01,17,35,0.7,0.075,0.5,8
AWS_ParameterSweep_24072021/1400,1400,24,32,4,3,3,0.01,17,35,0.7,0.075,0.5,9
AWS_ParameterSweep_24072021/1401,1401,24,32,4,3,3,0.01,17,35,0.8,0.075,0.05,0
AWS_ParameterSweep_24072021/1402,1402,24,32,4,3,3,0.01,17,35,0.8,0.075,0.05,1
AWS_ParameterSweep_24072021/1403,1403,24,32,4,3,3,0.01,17,35,0.8,0.075,0.05,2
AWS_ParameterSweep_24072021/1404,1404,24,32,4,3,3,0.01,17,35,0.8,0.075,0.05,3
AWS_ParameterSweep_24072021/1405,1405,24,32,4,3,3,0.01,17,35,0.8,0.075,0.05,4
AWS_ParameterSweep_24072021/1406,1406,24,32,4,3,3,0.01,17,35,0.8,0.075,0.05,5
AWS_ParameterSweep_24072021/1407,1407,24,32,4,3,3,0.01,17,35,0.8,0.075,0.05,6
AWS_ParameterSweep_24072021/1408,1408,24,32,4,3,3,0.01,17,35,0.8,0.075,0.05,7
AWS_ParameterSweep_24072021/1409,1409,24,32,4,3,3,0.01,17,35,0.8,0.075,0.05,8
AWS_ParameterSweep_24072021/1410,1410,24,32,4,3,3,0.01,17,35,0.8,0.075,0.05,9
AWS_ParameterSweep_24072021/1411,1411,24,32,4,3,3,0.01,17,35,0.8,0.075,0.5,0
AWS_ParameterSweep_24072021/1412,1412,24,32,4,3,3,0.01,17,35,0.8,0.075,0.5,1
AWS_ParameterSweep_24072021/1413,1413,24,32,4,3,3,0.01,17,35,0.8,0.075,0.5,2
AWS_ParameterSweep_24072021/1414,1414,24,32,4,3,3,0.01,17,35,0.8,0.075,0.5,3
AWS_ParameterSweep_24072021/1415,1415,24,32,4,3,3,0.01,17,35,0.8,0.075,0.5,4
AWS_ParameterSweep_24072021/1416,1416,24,32,4,3,3,0.01,17,35,0.8,0.075,0.5,5
AWS_ParameterSweep_24072021/1417,1417,24,32,4,3,3,0.01,17,35,0.8,0.075,0.5,6
AWS_ParameterSweep_24072021/1418,1418,24,32,4,3,3,0.01,17,35,0.8,0.075,0.5,7
AWS_ParameterSweep_24072021/1419,1419,24,32,4,3,3,0.01,17,35,0.8,0.075,0.5,8
AWS_ParameterSweep_24072021/1420,1420,24,32,4,3,3,0.01,17,35,0.8,0.075,0.5,9
AWS_ParameterSweep_24072021/1421,1421,24,32,4,3,3,0.01,17,35,0.9,0.075,0.05,0
AWS_ParameterSweep_24072021/1422,1422,24,32,4,3,3,0.01,17,35,0.9,0.075,0.05,1
AWS_ParameterSweep_24072021/1423,1423,24,32,4,3,3,0.01,17,35,0.9,0.075,0.05,2
AWS_ParameterSweep_24072021/1424,1424,24,32,4,3,3,0.01,17,35,0.9,0.075,0.05,3
AWS_ParameterSweep_24072021/1425,1425,24,32,4,3,3,0.01,17,35,0.9,0.075,0.05,4
AWS_ParameterSweep_24072021/1426,1426,24,32,4,3,3,0.01,17,35,0.9,0.075,0.05,5
AWS_ParameterSweep_24072021/1427,1427,24,32,4,3,3,0.01,17,35,0.9,0.075,0.05,6
AWS_ParameterSweep_24072021/1428,1428,24,32,4,3,3,0.01,17,35,0.9,0.075,0.05,7
AWS_ParameterSweep_24072021/1429,1429,24,32,4,3,3,0.01,17,35,0.9,0.075,0.05,8
AWS_ParameterSweep_24072021/1430,1430,24,32,4,3,3,0.01,17,35,0.9,0.075,0.05,9
AWS_ParameterSweep_24072021/1431,1431,24,32,4,3,3,0.01,17,35,0.9,0.075,0.5,0
AWS_ParameterSweep_24072021/1432,1432,24,32,4,3,3,0.01,17,35,0.9,0.075,0.5,1
AWS_ParameterSweep_24072021/1433,1433,24,32,4,3,3,0.01,17,35,0.9,0.075,0.5,2
AWS_ParameterSweep_24072021/1434,1434,24,32,4,3,3,0.01,17,35,0.9,0.075,0.5,3
AWS_ParameterSweep_24072021/1435,1435,24,32,4,3,3,0.01,17,35,0.9,0.075,0.5,4
AWS_ParameterSweep_24072021/1436,1436,24,32,4,3,3,0.01,17,35,0.9,0.075,0.5,5
AWS_ParameterSweep_24072021/1437,1437,24,32,4,3,3,0.01,17,35,0.9,0.075,0.5,6
AWS_ParameterSweep_24072021/1438,1438,24,32,4,3,3,0.01,17,35,0.9,0.075,0.5,7
AWS_ParameterSweep_24072021/1439,1439,24,32,4,3,3,0.01,17,35,0.9,0.075,0.5,8
AWS_ParameterSweep_24072021/1440,1440,24,32,4,3,3,0.01,17,35,0.9,0.075,0.5,9
AWS_ParameterSweep_24072021/1441,1441,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.05,0
AWS_ParameterSweep_24072021/1442,1442,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.05,1
AWS_ParameterSweep_24072021/1443,1443,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.05,2
AWS_ParameterSweep_24072021/1444,1444,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.05,3
AWS_ParameterSweep_24072021/1445,1445,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.05,4
AWS_ParameterSweep_24072021/1446,1446,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.05,5
AWS_ParameterSweep_24072021/1447,1447,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.05,6
AWS_ParameterSweep_24072021/1448,1448,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.05,7
AWS_ParameterSweep_24072021/1449,1449,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.05,8
AWS_ParameterSweep_24072021/1450,1450,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.05,9
AWS_ParameterSweep_24072021/1451,1451,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.5,0
AWS_ParameterSweep_24072021/1452,1452,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.5,1
AWS_ParameterSweep_24072021/1453,1453,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.5,2
AWS_ParameterSweep_24072021/1454,1454,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.5,3
AWS_ParameterSweep_24072021/1455,1455,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.5,4
AWS_ParameterSweep_24072021/1456,1456,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.5,5
AWS_ParameterSweep_24072021/1457,1457,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.5,6
AWS_ParameterSweep_24072021/1458,1458,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.5,7
AWS_ParameterSweep_24072021/1459,1459,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.5,8
AWS_ParameterSweep_24072021/1460,1460,24,32,4.5,3,3,0.01,17,35,0.1,0.075,0.5,9
AWS_ParameterSweep_24072021/1461,1461,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.05,0
AWS_ParameterSweep_24072021/1462,1462,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.05,1
AWS_ParameterSweep_24072021/1463,1463,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.05,2
AWS_ParameterSweep_24072021/1464,1464,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.05,3
AWS_ParameterSweep_24072021/1465,1465,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.05,4
AWS_ParameterSweep_24072021/1466,1466,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.05,5
AWS_ParameterSweep_24072021/1467,1467,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.05,6
AWS_ParameterSweep_24072021/1468,1468,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.05,7
AWS_ParameterSweep_24072021/1469,1469,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.05,8
AWS_ParameterSweep_24072021/1470,1470,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.05,9
AWS_ParameterSweep_24072021/1471,1471,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.5,0
AWS_ParameterSweep_24072021/1472,1472,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.5,1
AWS_ParameterSweep_24072021/1473,1473,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.5,2
AWS_ParameterSweep_24072021/1474,1474,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.5,3
AWS_ParameterSweep_24072021/1475,1475,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.5,4
AWS_ParameterSweep_24072021/1476,1476,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.5,5
AWS_ParameterSweep_24072021/1477,1477,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.5,6
AWS_ParameterSweep_24072021/1478,1478,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.5,7
AWS_ParameterSweep_24072021/1479,1479,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.5,8
AWS_ParameterSweep_24072021/1480,1480,24,32,4.5,3,3,0.01,17,35,0.2,0.075,0.5,9
AWS_ParameterSweep_24072021/1481,1481,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.05,0
AWS_ParameterSweep_24072021/1482,1482,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.05,1
AWS_ParameterSweep_24072021/1483,1483,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.05,2
AWS_ParameterSweep_24072021/1484,1484,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.05,3
AWS_ParameterSweep_24072021/1485,1485,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.05,4
AWS_ParameterSweep_24072021/1486,1486,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.05,5
AWS_ParameterSweep_24072021/1487,1487,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.05,6
AWS_ParameterSweep_24072021/1488,1488,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.05,7
AWS_ParameterSweep_24072021/1489,1489,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.05,8
AWS_ParameterSweep_24072021/1490,1490,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.05,9
AWS_ParameterSweep_24072021/1491,1491,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.5,0
AWS_ParameterSweep_24072021/1492,1492,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.5,1
AWS_ParameterSweep_24072021/1493,1493,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.5,2
AWS_ParameterSweep_24072021/1494,1494,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.5,3
AWS_ParameterSweep_24072021/1495,1495,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.5,4
AWS_ParameterSweep_24072021/1496,1496,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.5,5
AWS_ParameterSweep_24072021/1497,1497,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.5,6
AWS_ParameterSweep_24072021/1498,1498,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.5,7
AWS_ParameterSweep_24072021/1499,1499,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.5,8
AWS_ParameterSweep_24072021/1500,1500,24,32,4.5,3,3,0.01,17,35,0.3,0.075,0.5,9
AWS_ParameterSweep_24072021/1501,1501,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.05,0
AWS_ParameterSweep_24072021/1502,1502,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.05,1
AWS_ParameterSweep_24072021/1503,1503,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.05,2
AWS_ParameterSweep_24072021/1504,1504,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.05,3
AWS_ParameterSweep_24072021/1505,1505,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.05,4
AWS_ParameterSweep_24072021/1506,1506,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.05,5
AWS_ParameterSweep_24072021/1507,1507,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.05,6
AWS_ParameterSweep_24072021/1508,1508,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.05,7
AWS_ParameterSweep_24072021/1509,1509,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.05,8
AWS_ParameterSweep_24072021/1510,1510,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.05,9
AWS_ParameterSweep_24072021/1511,1511,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.5,0
AWS_ParameterSweep_24072021/1512,1512,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.5,1
AWS_ParameterSweep_24072021/1513,1513,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.5,2
AWS_ParameterSweep_24072021/1514,1514,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.5,3
AWS_ParameterSweep_24072021/1515,1515,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.5,4
AWS_ParameterSweep_24072021/1516,1516,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.5,5
AWS_ParameterSweep_24072021/1517,1517,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.5,6
AWS_ParameterSweep_24072021/1518,1518,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.5,7
AWS_ParameterSweep_24072021/1519,1519,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.5,8
AWS_ParameterSweep_24072021/1520,1520,24,32,4.5,3,3,0.01,17,35,0.4,0.075,0.5,9
AWS_ParameterSweep_24072021/1521,1521,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.05,0
AWS_ParameterSweep_24072021/1522,1522,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.05,1
AWS_ParameterSweep_24072021/1523,1523,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.05,2
AWS_ParameterSweep_24072021/1524,1524,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.05,3
AWS_ParameterSweep_24072021/1525,1525,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.05,4
AWS_ParameterSweep_24072021/1526,1526,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.05,5
AWS_ParameterSweep_24072021/1527,1527,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.05,6
AWS_ParameterSweep_24072021/1528,1528,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.05,7
AWS_ParameterSweep_24072021/1529,1529,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.05,8
AWS_ParameterSweep_24072021/1530,1530,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.05,9
